"Stage","SeqNr","Timestamp [µs]","Phase","Width [µs]","Vprim [mV]"
A,154114,2213885317,0,71,2440
A,154115,2213885375,1,74,1973
B,145157,2213891599,0,211,2485
B,145158,2213891802,1,206,1901
A,154116,2213894388,0,70,2454
A,154117,2213894449,1,69,1960
B,145159,2213900895,0,212,2492
B,145160,2213901096,1,211,1917
A,154118,2213903459,0,69,2323
A,154119,2213903516,1,70,1978
B,145161,2213910195,0,213,2515
B,145162,2213910396,1,212,1940
A,154120,2213912528,0,68,2458
A,154121,2213912583,1,69,1973
B,145163,2213919497,0,213,2485
B,145164,2213919700,1,212,1903
A,154122,2213921594,0,67,2402
A,154123,2213921649,1,69,1980
B,145165,2213928850,0,214,2420
B,145166,2213929054,1,212,1865
A,154124,2213930658,0,67,2294
A,154125,2213930715,1,66,1955
B,145167,2213938255,0,213,2479
B,145168,2213938457,1,212,1924
A,154126,2213939721,0,67,2499
A,154127,2213939776,1,68,1978
B,145169,2213947658,0,212,2388
B,145170,2213947860,1,210,1912
A,154128,2213948784,0,67,2555
A,154129,2213948839,1,68,2014
B,145171,2213957059,0,210,2443
B,145172,2213957260,1,208,1897
A,154130,2213957846,0,67,2355
A,154131,2213957902,1,70,1973
B,145173,2213966457,0,209,2479
B,145174,2213966657,1,207,1901
A,154132,2213967127,0,64,2443
A,154133,2213967180,1,68,1973
B,145175,2213975853,0,209,2438
B,145176,2213976051,1,213,1917
A,154134,2213976511,0,67,2474
A,154135,2213976567,1,67,1982
B,145177,2213985249,0,208,2334
B,145178,2213985449,1,204,1912
A,154136,2213985898,0,67,2504
A,154137,2213985954,1,71,1971
B,145179,2213994592,0,205,2440
B,145180,2213994788,1,203,1894
A,154138,2213995237,0,62,2443
A,154139,2213995290,1,66,1944
B,145181,2214003982,0,205,2323
B,145182,2214004177,1,202,1906
A,154140,2214004625,0,62,2434
A,154141,2214004673,1,71,1976
B,145183,2214013369,0,204,2476
B,145184,2214013564,1,201,1892
A,154142,2214014011,0,64,2526
A,154143,2214014064,1,68,1973
B,145185,2214022756,0,203,2492
B,145186,2214022949,1,200,1906
A,154144,2214023397,0,67,2456
A,154145,2214023454,1,68,1967
B,145187,2214032140,0,202,2485
B,145188,2214032332,1,206,1901
A,154146,2214032785,0,67,2454
A,154147,2214032838,1,70,1976
B,145189,2214041522,0,201,2488
B,145190,2214041711,1,200,1906
A,154148,2214042173,0,67,2443
A,154149,2214042229,1,67,1973
B,145191,2214050902,0,200,2465
B,145192,2214051091,1,197,1906
A,154150,2214051561,0,67,2438
A,154151,2214051616,1,68,1978
B,145193,2214060226,0,198,2341
B,145194,2214060414,1,195,1906
A,154152,2214060893,0,67,2436
A,154153,2214060948,1,71,1980
B,145195,2214069598,0,197,2558
B,145196,2214069785,1,194,1890
A,154154,2214070226,0,67,2472
A,154155,2214070284,1,69,1962
B,145197,2214078969,0,196,2479
B,145198,2214079157,1,191,1890
A,154156,2214079612,0,68,2553
A,154157,2214079667,1,69,1973
B,145199,2214088338,0,195,2501
B,145200,2214088523,1,192,1903
A,154158,2214089000,0,67,2479
A,154159,2214089055,1,70,1980
B,145201,2214097705,0,194,2485
B,145202,2214097887,1,199,1912
A,154160,2214098333,0,67,2445
A,154161,2214098388,1,69,2030
B,145203,2214107072,0,193,2485
B,145204,2214107255,1,190,1870
A,154162,2214107721,0,68,2528
A,154163,2214107777,1,68,1987
B,145205,2214116438,0,191,2488
B,145206,2214116619,1,190,1903
A,154164,2214117056,0,67,2519
A,154165,2214117111,1,71,1982
B,145207,2214125747,0,190,2310
B,145208,2214125927,1,187,1901
A,154166,2214126391,0,67,2542
A,154167,2214126446,1,68,1973
B,145209,2214135054,0,188,2325
B,145210,2214135233,1,186,1892
A,154168,2214135671,0,68,2452
A,154169,2214135727,1,68,1987
B,145211,2214144409,0,188,2476
B,145212,2214144587,1,186,1854
A,154170,2214145059,0,67,2436
A,154171,2214145115,1,69,1980
B,145213,2214153764,0,187,2492
B,145214,2214153939,1,187,1892
A,154172,2214154394,0,72,2443
A,154173,2214154453,1,64,1989
B,145215,2214163117,0,186,2485
B,145216,2214163295,1,187,1865
A,154174,2214163729,0,67,2452
A,154175,2214163785,1,67,1973
B,145217,2214172468,0,185,2465
B,145218,2214172643,1,182,1903
A,154176,2214173118,0,67,2411
A,154177,2214173176,1,67,1962
B,145219,2214181817,0,184,2474
B,145220,2214181990,1,182,1899
A,154178,2214182453,0,67,2526
A,154179,2214182511,1,67,1994
B,145221,2214191112,0,182,2314
B,145222,2214191285,1,179,1874
A,154180,2214191734,0,70,2456
A,154181,2214191792,1,66,1978
B,145223,2214200403,0,181,2497
B,145224,2214200576,1,177,1888
A,154182,2214201016,0,66,2472
A,154183,2214201069,1,70,1976
B,145225,2214209744,0,180,2391
B,145226,2214209912,1,180,1908
A,154184,2214210355,0,62,2434
A,154185,2214210404,1,70,1987
B,145227,2214219082,0,179,2465
B,145228,2214219250,1,177,1899
A,154186,2214219684,0,67,2431
A,154187,2214219739,1,68,1969
B,145229,2214228418,0,178,2438
B,145230,2214228585,1,177,1899
A,154188,2214229018,0,67,2400
A,154189,2214229074,1,67,1978
B,145231,2214237753,0,177,2397
B,145232,2214237921,1,174,1903
A,154190,2214238358,0,62,2443
A,154191,2214238408,1,69,1969
B,145233,2214247086,0,176,2497
B,145234,2214247254,1,171,1883
A,154192,2214247687,0,67,2490
A,154193,2214247739,1,71,1985
B,145235,2214256364,0,173,2474
B,145236,2214256525,1,174,1908
A,154194,2214256966,0,72,2458
A,154195,2214257026,1,64,1991
B,145237,2214265637,0,173,2395
B,145238,2214265800,1,171,1797
A,154196,2214266246,0,67,2404
A,154197,2214266298,1,72,1985
B,145239,2214274910,0,172,2346
B,145240,2214275073,1,168,1885
A,154198,2214275527,0,67,2434
A,154199,2214275582,1,70,1978
B,145241,2214284232,0,171,2492
B,145242,2214284392,1,169,1897
A,154200,2214284807,0,67,2522
A,154201,2214284862,1,72,1971
B,145243,2214293550,0,170,2413
B,145244,2214293708,1,169,1906
A,154202,2214294139,0,67,2467
A,154203,2214294195,1,67,2032
B,145245,2214302867,0,168,2519
B,145246,2214303023,1,169,1906
A,154204,2214303471,0,68,2490
A,154205,2214303527,1,70,1973
B,145247,2214312182,0,168,2418
B,145248,2214312341,1,164,1879
A,154206,2214312751,0,67,2488
A,154207,2214312807,1,71,1969
B,145249,2214321497,0,165,2571
B,145250,2214321652,1,164,1906
A,154208,2214322086,0,69,2434
A,154209,2214322144,1,65,1973
B,145251,2214330755,0,165,2490
B,145252,2214330909,1,163,1881
A,154210,2214331365,0,68,2465
A,154211,2214331421,1,70,2041
B,145253,2214340009,0,164,2490
B,145254,2214340163,1,162,1888
A,154212,2214340590,0,67,2391
A,154213,2214340646,1,68,1982
B,145255,2214349263,0,164,2422
B,145256,2214349414,1,163,1901
A,154214,2214349870,0,68,2474
A,154215,2214349926,1,70,1964
B,145257,2214358569,0,162,2485
B,145258,2214358719,1,161,1903
A,154216,2214359152,0,68,2483
A,154217,2214359208,1,67,1964
B,145259,2214367872,0,161,2467
B,145260,2214368020,1,161,1908
A,154218,2214368433,0,67,2447
A,154219,2214368485,1,71,1985
B,145261,2214377173,0,160,2522
B,145262,2214377323,1,158,1885
A,154220,2214377767,0,67,2440
A,154221,2214377822,1,70,1980
B,145263,2214386472,0,159,2494
B,145264,2214386621,1,156,1881
A,154222,2214387048,0,70,2443
A,154223,2214387106,1,65,1989
B,145265,2214395717,0,157,2497
B,145266,2214395862,1,156,1897
A,154224,2214396275,0,67,2429
A,154225,2214396330,1,68,1985
B,145267,2214404957,0,156,2262
B,145268,2214405101,1,155,1894
A,154226,2214405502,0,66,2499
A,154227,2214405554,1,70,1982
B,145269,2214414194,0,155,2411
B,145270,2214414340,1,151,1879
A,154228,2214414780,0,67,2499
A,154229,2214414834,1,71,1987
B,145271,2214423431,0,154,2490
B,145272,2214423575,1,151,1865
A,154230,2214424007,0,67,2447
A,154231,2214424062,1,70,1987
B,145273,2214432717,0,153,2388
B,145274,2214432861,1,150,1874
A,154232,2214433287,0,67,2463
A,154233,2214433343,1,68,1980
B,145275,2214442002,0,152,2490
B,145276,2214442142,1,152,1894
A,154234,2214442568,0,67,2472
A,154235,2214442621,1,71,1987
B,145277,2214451283,0,151,2440
B,145278,2214451423,1,150,1865
A,154236,2214451847,0,67,2434
A,154237,2214451905,1,66,1921
B,145279,2214460561,0,149,2443
B,145280,2214460700,1,146,1872
A,154238,2214461125,0,67,2447
A,154239,2214461182,1,70,1969
B,145281,2214469784,0,148,2488
B,145282,2214469921,1,147,1838
A,154240,2214470350,0,67,2456
A,154241,2214470408,1,67,1964
B,145283,2214479004,0,147,2368
B,145284,2214479141,1,144,1872
A,154242,2214479574,0,67,2429
A,154243,2214479629,1,70,1973
B,145285,2214488222,0,146,2402
B,145286,2214488357,1,145,1883
A,154244,2214488748,0,63,2454
A,154245,2214488796,1,72,1991
B,145287,2214497438,0,145,2476
B,145288,2214497573,1,142,1874
A,154246,2214497968,0,67,2458
A,154247,2214498022,1,69,1973
B,145289,2214506704,0,144,2350
B,145290,2214506836,1,144,1883
A,154248,2214507245,0,67,2436
A,154249,2214507300,1,69,1919
B,145291,2214515968,0,142,2483
B,145292,2214516102,1,139,1861
A,154250,2214516522,0,67,2438
A,154251,2214516578,1,71,1973
B,145293,2214525228,0,142,2587
B,145294,2214525358,1,142,1928
A,154252,2214525746,0,66,2558
A,154253,2214525803,1,69,2003
B,145295,2214534487,0,140,2537
B,145296,2214534617,1,138,1874
A,154254,2214535022,0,72,2443
A,154255,2214535081,1,65,1985
B,145297,2214543691,0,139,2485
B,145298,2214543820,1,137,1856
A,154256,2214544246,0,67,2420
A,154257,2214544304,1,67,1962
B,145299,2214552892,0,138,2452
B,145300,2214553021,1,134,1865
A,154258,2214553417,0,65,2474
A,154259,2214553469,1,69,2014
B,145301,2214562090,0,137,2526
B,145302,2214562217,1,135,1870
A,154260,2214562637,0,67,2434
A,154261,2214562694,1,68,1973
B,145303,2214571287,0,136,2519
B,145304,2214571410,1,136,1885
A,154262,2214571808,0,64,2393
A,154263,2214571860,1,69,1980
B,145305,2214580534,0,135,2490
B,145306,2214580659,1,133,1892
A,154264,2214581083,0,68,2474
A,154265,2214581139,1,70,1919
B,145307,2214589780,0,134,2388
B,145308,2214589903,1,132,1874
A,154266,2214590307,0,67,2470
A,154267,2214590362,1,68,1980
B,145309,2214599022,0,133,2456
B,145310,2214599145,1,130,1838
A,154268,2214599530,0,66,2458
A,154269,2214599584,1,70,1964
B,145311,2214608263,0,131,2506
B,145312,2214608385,1,128,1861
A,154270,2214608806,0,67,2483
A,154271,2214608861,1,70,1980
B,145313,2214617448,0,130,2488
B,145314,2214617566,1,129,1888
A,154272,2214617975,0,67,2427
A,154273,2214618033,1,67,1962
B,145315,2214626629,0,129,2474
B,145316,2214626745,1,129,1894
A,154274,2214627141,0,72,2522
A,154275,2214627203,1,62,1978
B,145317,2214635807,0,128,2476
B,145318,2214635926,1,124,1854
A,154276,2214636312,0,63,2434
A,154277,2214636363,1,68,1985
B,145319,2214644984,0,127,2479
B,145320,2214645099,1,126,1863
A,154278,2214645475,0,67,2564
A,154279,2214645530,1,68,1976
B,145321,2214654160,0,126,2483
B,145322,2214654275,1,125,1856
A,154280,2214654645,0,65,2454
A,154281,2214654699,1,67,1946
B,145323,2214663388,0,124,2472
B,145324,2214663503,1,122,1858
A,154282,2214663871,0,62,2418
A,154283,2214663920,1,70,1969
B,145325,2214672612,0,124,2411
B,145326,2214672727,1,120,1856
A,154284,2214673093,0,63,2470
A,154285,2214673142,1,70,1926
B,145327,2214681834,0,122,2359
B,145328,2214681947,1,119,1843
A,154286,2214682312,0,66,2436
A,154287,2214682369,1,66,1953
B,145329,2214690999,0,121,2443
B,145330,2214691109,1,120,1856
A,154288,2214691478,0,67,2497
A,154289,2214691536,1,66,1958
B,145331,2214700164,0,120,2501
B,145332,2214700274,1,118,1852
A,154290,2214700647,0,68,2443
A,154291,2214700703,1,68,1978
B,145333,2214709328,0,119,2492
B,145334,2214709436,1,118,1856
A,154292,2214709817,0,67,2427
A,154293,2214709875,1,65,1960
B,145335,2214718489,0,118,2488
B,145336,2214718595,1,117,1863
A,154294,2214718986,0,67,2499
A,154295,2214719041,1,68,1982
B,145337,2214727648,0,117,2476
B,145338,2214727754,1,116,1854
A,154296,2214728154,0,68,2587
A,154297,2214728210,1,70,1982
B,145339,2214736856,0,116,2499
B,145340,2214736961,1,115,1856
A,154298,2214737323,0,67,2494
A,154299,2214737377,1,71,1982
B,145341,2214746062,0,115,2483
B,145342,2214746165,1,114,1870
A,154300,2214746545,0,67,2438
A,154301,2214746603,1,65,1960
B,145343,2214755264,0,113,2425
B,145344,2214755366,1,111,1849
A,154302,2214755765,0,67,2431
A,154303,2214755819,1,70,1989
B,145345,2214764411,0,112,2504
B,145346,2214764511,1,111,1854
A,154304,2214764878,0,67,2429
A,154305,2214764931,1,70,1982
B,145347,2214773555,0,111,2431
B,145348,2214773656,1,109,1852
A,154306,2214774044,0,68,2438
A,154307,2214774100,1,69,1982
B,145349,2214782698,0,110,2483
B,145350,2214782797,1,108,1849
A,154308,2214783156,0,67,2443
A,154309,2214783210,1,70,1994
B,145351,2214791837,0,108,2465
B,145352,2214791933,1,109,1856
A,154310,2214792321,0,67,2463
A,154311,2214792377,1,69,1980
B,145353,2214800975,0,107,2319
B,145354,2214801074,1,104,1822
A,154312,2214801433,0,67,2411
A,154313,2214801489,1,68,1987
B,145355,2214810111,0,106,2429
B,145356,2214810206,1,106,1858
A,154314,2214810600,0,67,2452
A,154315,2214810655,1,70,1978
B,145357,2214819297,0,106,2474
B,145358,2214819392,1,105,1849
A,154316,2214819765,0,70,2578
A,154317,2214819824,1,65,1960
B,145359,2214828482,0,104,2483
B,145360,2214828575,1,104,1843
A,154318,2214828932,0,67,2422
A,154319,2214828987,1,69,1967
B,145361,2214837612,0,102,2391
B,145362,2214837705,1,100,1827
A,154320,2214838099,0,67,2438
A,154321,2214838153,1,70,1978
B,145363,2214846739,0,102,2443
B,145364,2214846830,1,100,1845
A,154322,2214847212,0,67,2438
A,154323,2214847265,1,72,1982
B,145365,2214855863,0,101,2425
B,145366,2214855953,1,100,1843
A,154324,2214856324,0,67,2483
A,154325,2214856382,1,65,1985
B,145367,2214864986,0,100,2404
B,145368,2214865077,1,97,1831
A,154326,2214865437,0,67,2440
A,154327,2214865490,1,70,1949
B,145369,2214874108,0,98,2307
B,145370,2214874194,1,99,1856
A,154328,2214874555,0,62,2508
A,154329,2214874603,1,71,1973
B,145371,2214883227,0,98,2494
B,145372,2214883314,1,96,1843
A,154330,2214883664,0,67,2470
A,154331,2214883719,1,68,1958
B,145373,2214892344,0,97,2454
B,145374,2214892432,1,93,1797
A,154332,2214892777,0,67,2470
A,154333,2214892832,1,68,2003
B,145375,2214901512,0,95,2481
B,145376,2214901596,1,95,1838
A,154334,2214901944,0,67,2434
A,154335,2214901999,1,68,2009
B,145377,2214910677,0,94,2427
B,145378,2214910761,1,91,1822
A,154336,2214911116,0,62,2429
A,154337,2214911168,1,66,1953
B,145379,2214919787,0,93,2434
B,145380,2214919869,1,92,1824
A,154338,2214920225,0,67,2393
A,154339,2214920279,1,70,1978
B,145381,2214928894,0,92,2504
B,145382,2214928975,1,91,1831
A,154340,2214929338,0,67,2425
A,154341,2214929393,1,69,1973
B,145383,2214937999,0,91,2470
B,145384,2214938079,1,89,1809
A,154342,2214938451,0,67,2436
A,154343,2214938506,1,70,1978
B,145385,2214947102,0,90,2481
B,145386,2214947182,1,88,1822
A,154344,2214947516,0,61,2501
A,154345,2214947564,1,70,1969
B,145387,2214956204,0,88,2479
B,145388,2214956282,1,87,1827
A,154346,2214956623,0,68,2510
A,154347,2214956681,1,65,1953
B,145389,2214965304,0,87,2474
B,145390,2214965381,1,86,1824
A,154348,2214965737,0,70,2434
A,154349,2214965795,1,66,1994
B,145391,2214974402,0,87,2470
B,145392,2214974477,1,87,1849
A,154350,2214974852,0,67,2440
A,154351,2214974907,1,71,1978
B,145393,2214983499,0,86,2483
B,145394,2214983576,1,83,1815
A,154352,2214983913,0,67,2300
A,154353,2214983969,1,68,2077
B,145395,2214992646,0,84,2560
B,145396,2214992719,1,82,1824
A,154354,2214993082,0,67,2409
A,154355,2214993134,1,74,1982
B,145397,2215001736,0,82,2407
B,145398,2215001810,1,79,1793
A,154356,2215002141,0,68,2481
A,154357,2215002199,1,66,1967
B,145399,2215010823,0,81,2479
B,145400,2215010894,1,80,1815
A,154358,2215011254,0,67,2492
A,154359,2215011311,1,70,1973
B,145401,2215019908,0,80,2479
B,145402,2215019977,1,80,1838
A,154360,2215020313,0,67,2454
A,154361,2215020366,1,71,1980
B,145403,2215028991,0,80,2481
B,145404,2215029059,1,79,1818
A,154362,2215029426,0,68,2501
A,154363,2215029482,1,71,1985
B,145405,2215038074,0,78,2479
B,145406,2215038143,1,76,1813
A,154364,2215038488,0,71,2470
A,154365,2215038546,1,65,1989
B,145407,2215047155,0,77,2472
B,145408,2215047222,1,76,1811
A,154366,2215047548,0,68,2321
A,154367,2215047604,1,68,1978
B,145409,2215056236,0,76,2483
B,145410,2215056302,1,75,1806
A,154368,2215056665,0,68,2540
A,154369,2215056720,1,71,1969
B,145411,2215065316,0,75,2510
B,145412,2215065382,1,73,1797
A,154370,2215065730,0,67,2492
A,154371,2215065783,1,70,1973
B,145413,2215074445,0,74,2483
B,145414,2215074507,1,74,1806
A,154372,2215074847,0,68,2564
A,154373,2215074903,1,68,1978
B,145415,2215083518,0,72,2400
B,145416,2215083578,1,73,1818
A,154374,2215083915,0,62,2456
A,154375,2215083966,1,68,1976
B,145417,2215092589,0,71,2481
B,145418,2215092650,1,70,1795
A,154376,2215092973,0,67,2222
A,154377,2215093026,1,70,1982
B,145419,2215101657,0,71,2465
B,145420,2215101718,1,68,1784
A,154378,2215102035,0,67,1940
A,154379,2215102090,1,70,1987
B,145421,2215110723,0,69,2474
B,145422,2215110779,1,71,1809
A,154380,2215111097,0,67,2589
A,154381,2215111153,1,71,1960
B,145423,2215119787,0,68,2476
B,145424,2215119844,1,68,1793
A,154382,2215120159,0,67,2470
A,154383,2215120215,1,71,1978
B,145425,2215128849,0,68,2476
B,145426,2215128908,1,66,1777
A,154384,2215129221,0,68,1931
A,154385,2215129277,1,70,1976
B,145427,2215137910,0,68,2472
B,145428,2215137969,1,66,1786
A,154386,2215138284,0,69,2431
A,154387,2215138339,1,72,1973
B,145429,2215146972,0,69,2167
B,145430,2215147031,1,67,1610
A,154388,2215147350,0,70,2276
A,154389,2215147406,1,74,1802
B,145431,2215156034,0,68,2485
B,145432,2215156091,1,68,1757
A,154390,2215156423,0,66,2481
A,154391,2215156477,1,73,1976
B,145433,2215165095,0,69,2479
B,145434,2215165154,1,66,1797
A,154392,2215165487,0,74,2497
A,154393,2215165549,1,72,1991
B,145435,2215174157,0,68,2479
B,145436,2215174216,1,66,1788
A,154394,2215174559,0,73,2513
A,154395,2215174618,1,77,1998
B,145437,2215183220,0,68,2479
B,145438,2215183278,1,67,1791
A,154396,2215183633,0,75,2483
A,154397,2215183696,1,75,1994
B,145439,2215192282,0,69,2474
B,145440,2215192340,1,67,1788
A,154398,2215192710,0,76,2431
A,154399,2215192773,1,77,1996
B,145441,2215201345,0,68,2476
B,145442,2215201404,1,66,1775
A,154400,2215201789,0,77,2438
A,154401,2215201855,1,77,1998
B,145443,2215210407,0,69,2470
B,145444,2215210467,1,65,1773
A,154402,2215210871,0,79,2425
A,154403,2215210938,1,86,1996
B,145445,2215219469,0,68,2535
B,145446,2215219527,1,67,1795
A,154404,2215219954,0,80,2519
A,154405,2215220019,1,83,1996
B,145447,2215228531,0,69,2425
B,145448,2215228589,1,68,1793
A,154406,2215229041,0,81,2497
A,154407,2215229110,1,81,1967
B,145449,2215237593,0,68,2485
B,145450,2215237653,1,65,1784
A,154408,2215238129,0,84,2458
A,154409,2215238201,1,80,1996
B,145451,2215246656,0,68,2481
B,145452,2215246713,1,68,1752
A,154410,2215247220,0,82,2409
A,154411,2215247290,1,84,2009
B,145453,2215255719,0,68,2452
B,145454,2215255774,1,70,1811
A,154412,2215256319,0,77,2407
A,154413,2215256385,1,83,1985
B,145455,2215264781,0,68,2388
B,145456,2215264839,1,67,1797
A,154414,2215265407,0,85,2445
A,154415,2215265479,1,86,2000
B,145457,2215273844,0,68,2476
B,145458,2215273901,1,68,1809
A,154416,2215274454,0,83,2413
A,154417,2215274523,1,88,1973
B,145459,2215282905,0,68,2418
B,145460,2215282963,1,67,1800
A,154418,2215283505,0,79,2456
A,154419,2215283571,1,90,2003
B,145461,2215291967,0,68,2452
B,145462,2215292026,1,66,1779
A,154420,2215292599,0,88,2440
A,154421,2215292674,1,91,2016
B,145463,2215301029,0,68,2474
B,145464,2215301087,1,67,1813
A,154422,2215301703,0,90,2386
A,154423,2215301781,1,89,2007
B,145465,2215310091,0,68,2479
B,145466,2215310148,1,68,1793
A,154424,2215310809,0,90,2393
A,154425,2215310890,1,88,1989
B,145467,2215319151,0,69,2474
B,145468,2215319208,1,68,1806
A,154426,2215319915,0,92,2544
A,154427,2215319994,1,93,2014
B,145469,2215328212,0,68,2488
B,145470,2215328270,1,67,1795
A,154428,2215329023,0,93,2540
A,154429,2215329104,1,93,2018
B,145471,2215337274,0,68,2472
B,145472,2215337332,1,67,1788
A,154430,2215338135,0,94,2497
A,154431,2215338217,1,94,2023
B,145473,2215346336,0,67,2483
B,145474,2215346392,1,69,1811
A,154432,2215347249,0,95,2429
A,154433,2215347332,1,95,2018
B,145475,2215355398,0,68,2476
B,145476,2215355456,1,67,1795
A,154434,2215356312,0,96,2328
A,154435,2215356395,1,97,2018
B,145477,2215364460,0,68,2454
B,145478,2215364518,1,67,1795
A,154436,2215365379,0,98,2461
A,154437,2215365464,1,99,2030
B,145479,2215373522,0,68,2251
B,145480,2215373581,1,66,1824
A,154438,2215374501,0,98,2366
A,154439,2215374585,1,102,2034
B,145481,2215382585,0,68,2476
B,145482,2215382641,1,69,1809
A,154440,2215383625,0,100,2429
A,154441,2215383714,1,100,2028
