"Stage","SeqNr","Timestamp [µs]","Phase","Width [µs]","Vprim [mV]"
A,6022,198143675,1,120,2100
B,6023,198204869,0,163,2454
B,6024,198205019,1,163,1946
A,6023,198209320,0,120,2555
A,6024,198209428,1,120,2111
B,6025,198272654,0,155,2555
B,6026,198272799,1,152,1928
A,6025,198275070,0,119,2379
A,6026,198275175,1,122,2111
B,6027,198340035,0,147,2416
B,6028,198340171,1,145,1806
A,6027,198340820,0,120,2404
A,6028,198340928,1,120,2102
A,6029,198406578,0,120,2517
A,6030,198406683,1,123,2106
B,6029,198407407,0,137,2551
B,6030,198407532,1,138,1937
A,6031,198472330,0,120,2510
A,6032,198472435,1,123,2097
B,6031,198474365,0,130,2470
B,6032,198474484,1,129,1937
A,6033,198538079,0,120,2499
A,6034,198538186,1,121,2109
B,6033,198541303,0,122,2531
B,6034,198541414,1,120,1910
A,6035,198603453,0,127,2634
A,6036,198603565,1,129,2111
B,6035,198607460,0,121,2551
B,6036,198607568,1,122,1924
A,6037,198668049,0,134,2517
A,6038,198668171,1,134,2122
B,6037,198673214,0,121,2395
B,6038,198673324,1,120,1942
A,6039,198732653,0,142,2416
A,6040,198732782,1,143,2147
B,6039,198738962,0,120,2555
B,6040,198739072,1,119,1919
A,6041,198796882,0,150,2404
A,6042,198797023,1,147,2106
B,6041,198804709,0,121,2551
B,6042,198804818,1,121,1924
A,6043,198861132,0,156,2555
A,6044,198861276,1,158,2138
B,6043,198870460,0,121,2546
B,6044,198870571,1,118,1917
A,6045,198925386,0,165,2578
A,6046,198925537,1,168,2140
B,6045,198936201,0,121,2494
B,6046,198936310,1,120,1928
A,6047,198989268,0,173,2427
A,6048,198989428,1,174,2152
B,6047,199001947,0,120,2458
B,6048,199002055,1,121,1940
A,6049,199053167,0,181,2562
A,6050,199053337,1,180,2136
B,6049,199067690,0,120,2551
B,6050,199067798,1,121,1933
A,6051,199116687,0,189,2542
A,6052,199116861,1,192,2183
B,6051,199133430,0,121,2549
B,6052,199133541,1,118,1942
A,6053,199180228,0,196,2540
A,6054,199180411,1,197,2172
B,6053,199199179,0,121,2465
B,6054,199199288,1,121,1924
A,6055,199243397,0,204,2519
A,6056,199243590,1,203,2172
B,6055,199264928,0,121,2567
B,6056,199265036,1,121,1949
A,6057,199306582,0,212,2526
A,6058,199306782,1,212,2158
B,6057,199330681,0,123,2555
B,6058,199330791,1,124,1924
A,6059,199373694,0,208,2528
A,6060,199373890,1,208,2167
B,6059,199395270,0,131,2551
B,6060,199395388,1,131,1894
A,6061,199442360,0,200,2528
A,6062,199442548,1,200,2158
B,6061,199459872,0,139,2555
B,6062,199459999,1,139,1946
A,6063,199510998,0,191,2510
A,6064,199511175,1,193,2145
B,6063,199524481,0,146,2542
B,6064,199524615,1,145,1946
A,6065,199579226,0,183,2483
A,6066,199579400,1,180,2122
B,6065,199588713,0,153,2531
B,6066,199588854,1,154,1937
A,6067,199647438,0,175,2497
A,6068,199647600,1,176,2165
B,6067,199652569,0,162,2551
B,6068,199652722,1,158,1937
A,6069,199715248,0,166,2551
A,6070,199715399,1,169,2138
B,6069,199716446,0,171,2555
B,6070,199716606,1,168,1958
B,6071,199780331,0,178,2546
B,6072,199780500,1,175,1933
A,6071,199783030,0,158,2535
A,6072,199783178,1,156,2104
B,6073,199844240,0,185,2348
B,6074,199844413,1,184,1874
A,6073,199850807,0,150,2652
A,6074,199850946,1,150,2109
B,6075,199908174,0,193,2544
B,6076,199908354,1,193,1973
A,6075,199918189,0,141,2535
A,6076,199918316,1,143,2115
B,6077,199971735,0,201,2540
B,6078,199971927,1,197,1942
A,6077,199985166,0,133,2560
A,6078,199985285,1,135,2118
B,6079,200034927,0,209,2580
B,6080,200035124,1,209,1973
A,6079,200052128,0,125,2524
A,6080,200052242,1,124,2106
B,6081,200098909,0,212,2526
B,6082,200099110,1,212,1987
A,6081,200119066,0,121,2492
A,6082,200119176,1,122,2104
B,6083,200167579,0,205,2454
B,6084,200167774,1,203,1964
A,6083,200184826,0,122,2506
A,6084,200184935,1,123,2095
B,6085,200236242,0,197,2506
B,6086,200236430,1,194,1944
A,6085,200250592,0,121,2513
A,6086,200250701,1,123,2104
B,6087,200304895,0,188,2445
B,6088,200305070,1,188,1971
A,6087,200316364,0,122,2603
A,6088,200316471,1,125,2095
B,6089,200373146,0,180,2391
B,6090,200373313,1,181,1962
A,6089,200382141,0,122,2531
A,6090,200382251,1,122,2104
B,6091,200441376,0,172,2555
B,6092,200441538,1,169,1944
A,6091,200447912,0,122,2540
A,6092,200448022,1,122,2109
B,6093,200509585,0,163,2564
B,6094,200509739,1,160,1937
A,6093,200513681,0,121,2476
A,6094,200513789,1,124,2095
B,6095,200576992,0,155,2555
B,6096,200577135,1,154,1953
A,6095,200579445,0,122,2607
A,6096,200579557,1,120,2088
B,6097,200644383,0,147,2558
B,6098,200644519,1,145,1935
A,6097,200645209,0,123,2524
A,6098,200645317,1,125,2102
A,6099,200710969,0,122,2485
A,6100,200711077,1,124,2100
B,6099,200711752,0,139,2549
B,6100,200711882,1,135,1937
A,6101,200776736,0,122,2549
A,6102,200776846,1,122,2091
B,6101,200779113,0,130,2375
B,6102,200779232,1,129,1924
A,6103,200842505,0,122,2515
A,6104,200842613,1,124,2115
B,6103,200846068,0,122,2551
B,6104,200846180,1,121,1908
A,6105,200907102,0,129,2524
A,6106,200907218,1,131,2115
B,6105,200911836,0,123,2513
B,6106,200911948,1,121,1906
A,6107,200971722,0,138,2494
A,6108,200971848,1,138,2122
B,6107,200977613,0,123,2546
B,6108,200977725,1,121,1903
A,6109,201036357,0,145,2510
A,6110,201036490,1,144,2122
B,6109,201043387,0,123,2560
B,6110,201043499,1,121,1908
A,6111,201100996,0,153,2528
A,6112,201101136,1,154,2134
B,6111,201109153,0,123,2481
B,6112,201109264,1,122,1928
A,6113,201164871,0,162,2591
A,6114,201165021,1,160,2131
B,6113,201174916,0,123,2465
B,6114,201175026,1,124,1919
A,6115,201228767,0,169,2413
A,6116,201228923,1,170,2138
B,6115,201240689,0,123,2551
B,6116,201240803,1,120,1906
A,6117,201292676,0,177,2546
A,6118,201292842,1,176,2154
B,6117,201306458,0,123,2546
B,6118,201306570,1,122,1919
A,6119,201356600,0,185,2531
A,6120,201356773,1,185,2145
B,6119,201372222,0,123,2542
B,6120,201372333,1,123,1910
A,6121,201420531,0,193,2506
A,6122,201420709,1,195,2172
B,6121,201437981,0,122,2555
B,6122,201438094,1,120,1906
A,6123,201483700,0,199,2425
A,6124,201483885,1,202,2176
B,6123,201503741,0,123,2553
B,6124,201503855,1,120,1912
A,6125,201546876,0,209,2540
A,6126,201547071,1,210,2179
B,6125,201569495,0,123,2546
B,6126,201569605,1,123,1924
A,6127,201610851,0,212,2485
A,6128,201611051,1,212,2181
B,6127,201635247,0,129,2542
B,6128,201635367,1,126,1919
A,6129,201679512,0,204,2553
A,6130,201679707,1,201,2145
B,6129,201699840,0,136,2416
B,6130,201699966,1,134,1933
A,6131,201748164,0,197,2553
A,6132,201748348,1,197,2158
B,6131,201764058,0,144,2497
B,6132,201764193,1,141,1924
A,6133,201816799,0,187,2476
A,6134,201816973,1,188,2176
B,6133,201828292,0,152,2591
B,6134,201828431,1,152,1953
A,6135,201885022,0,179,2519
A,6136,201885189,1,179,2145
B,6135,201892537,0,160,2544
B,6136,201892686,1,159,1951
A,6137,201953233,0,171,2533
A,6138,201953394,1,169,2134
B,6137,201956415,0,168,2443
B,6138,201956572,1,167,1958
B,6139,202020320,0,176,2490
B,6140,202020486,1,174,1960
A,6139,202021442,0,162,2544
A,6140,202021592,1,161,2136
B,6141,202084246,0,183,2560
B,6142,202084419,1,181,1955
A,6141,202088854,0,155,2621
A,6142,202088997,1,154,2131
B,6143,202147783,0,191,2524
B,6144,202147965,1,187,1944
A,6143,202156242,0,146,2501
A,6144,202156375,1,147,2122
B,6145,202211349,0,199,2549
B,6146,202211537,1,197,1967
A,6145,202223624,0,138,2517
A,6146,202223750,1,138,2084
B,6147,202274918,0,207,2506
B,6148,202275113,1,207,1980
A,6147,202290978,0,130,2501
A,6148,202291098,1,126,2082
B,6149,202338509,0,214,2551
B,6150,202338713,1,212,1971
A,6149,202357930,0,124,2634
A,6150,202358043,1,124,2115
B,6151,202406792,0,207,2560
B,6152,202406988,1,205,1971
A,6151,202423692,0,124,2528
A,6152,202423804,1,124,2113
B,6153,202475465,0,199,2549
B,6154,202475655,1,196,1960
A,6153,202489470,0,124,2564
A,6154,202489582,1,124,2113
B,6155,202544118,0,191,2454
B,6156,202544299,1,188,1951
A,6155,202555242,0,124,2382
A,6156,202555353,1,125,2115
B,6157,202612374,0,182,2391
B,6158,202612545,1,181,1953
A,6157,202621023,0,124,2524
A,6158,202621135,1,124,2111
B,6159,202680218,0,174,2564
B,6160,202680380,1,174,1960
A,6159,202686800,0,124,2535
A,6160,202686908,1,128,2097
B,6161,202748047,0,166,2404
B,6162,202748202,1,165,1953
A,6161,202752578,0,124,2573
A,6162,202752690,1,124,2093
B,6163,202815864,0,157,2546
B,6164,202816009,1,157,1960
A,6163,202818360,0,124,2515
A,6164,202818473,1,123,2106
B,6165,202883272,0,149,2558
B,6166,202883409,1,148,1942
A,6165,202884141,0,124,2535
A,6166,202884250,1,127,2111
A,6167,202949919,0,124,2447
A,6168,202950033,1,122,2093
B,6167,202950660,0,141,2551
B,6168,202950791,1,139,1921
A,6169,203015703,0,123,2522
A,6170,203015814,1,125,2113
B,6169,203018038,0,133,2573
B,6170,203018162,1,130,1910
A,6171,203081474,0,124,2513
A,6172,203081584,1,126,2111
B,6171,203085387,0,125,2555
B,6172,203085500,1,124,1926
A,6173,203146467,0,131,2488
A,6174,203146585,1,133,2109
B,6173,203151160,0,125,2553
B,6174,203151274,1,124,1921
A,6175,203211087,0,139,2535
A,6176,203211212,1,141,2125
B,6175,203216938,0,125,2562
B,6176,203217052,1,124,1921
A,6177,203275327,0,147,2506
A,6178,203275464,1,144,2111
B,6177,203282709,0,125,2540
B,6178,203282825,1,121,1908
A,6179,203339578,0,155,2535
A,6180,203339720,1,156,2125
B,6179,203348476,0,125,2555
B,6180,203348590,1,124,1917
A,6181,203403843,0,163,2537
A,6182,203403992,1,165,2145
B,6181,203414243,0,124,2504
B,6182,203414355,1,125,1921
A,6183,203467733,0,171,2535
A,6184,203467890,1,172,2145
B,6183,203480007,0,125,2555
B,6184,203480123,1,121,1912
A,6185,203531642,0,179,2535
A,6186,203531809,1,178,2127
B,6185,203545775,0,125,2562
B,6186,203545888,1,124,1926
A,6187,203595572,0,186,2522
A,6188,203595746,1,186,2167
B,6187,203611549,0,125,2558
B,6188,203611661,1,126,1928
A,6189,203659128,0,194,2573
A,6190,203659311,1,193,2174
B,6189,203677324,0,125,2422
B,6190,203677438,1,124,1928
A,6191,203722683,0,203,2481
A,6192,203722876,1,200,2149
B,6191,203743074,0,125,2537
B,6192,203743186,1,125,1928
A,6193,203786246,0,210,2506
A,6194,203786444,1,209,2174
B,6193,203808827,0,125,2567
B,6194,203808940,1,125,1928
A,6195,203851784,0,210,2549
A,6196,203851983,1,209,2170
B,6195,203873804,0,132,2573
B,6196,203873925,1,131,1962
A,6197,203920454,0,202,2470
A,6198,203920643,1,202,2174
B,6197,203938022,0,140,2443
B,6198,203938152,1,137,1908
A,6199,203989107,0,195,2485
A,6200,203989289,1,194,2154
B,6199,204002250,0,148,2555
B,6200,204002388,1,146,1937
A,6201,204057732,0,186,2648
A,6202,204057906,1,185,2161
B,6201,204066487,0,156,2546
B,6202,204066630,1,156,1955
A,6203,204125952,0,177,2544
A,6204,204126115,1,179,2152
B,6203,204130743,0,163,2560
B,6204,204130896,1,162,1949
A,6205,204194154,0,169,2549
A,6206,204194312,1,168,2134
B,6205,204195013,0,171,2546
B,6206,204195173,1,169,1949
B,6207,204258926,0,179,2499
B,6208,204259094,1,177,1955
A,6207,204261971,0,160,2531
A,6208,204262119,1,160,2136
B,6209,204322467,0,187,2515
B,6210,204322643,1,186,1980
A,6209,204329384,0,152,2400
A,6210,204329523,1,153,2127
B,6211,204386018,0,195,2551
B,6212,204386201,1,194,1964
A,6211,204396769,0,144,2445
A,6212,204396901,1,144,2129
B,6213,204449581,0,202,2535
B,6214,204449773,1,201,1967
A,6213,204464135,0,136,2479
A,6214,204464259,1,136,2113
B,6215,204513153,0,210,2560
B,6216,204513351,1,209,1978
A,6215,204531483,0,126,2506
A,6216,204531597,1,127,2109
B,6217,204577915,0,212,2531
B,6218,204578116,1,210,1964
A,6217,204597641,0,126,2537
A,6218,204597754,1,127,2113
B,6219,204646574,0,203,2544
B,6220,204646767,1,201,1955
A,6219,204663394,0,126,2535
A,6220,204663510,1,124,2095
B,6221,204714820,0,195,2553
B,6222,204715005,1,193,1960
A,6221,204729147,0,126,2397
A,6222,204729258,1,128,2115
B,6223,204783062,0,187,2580
B,6224,204783238,1,185,2061
A,6223,204794913,0,125,2515
A,6224,204795029,1,123,2097
B,6225,204851291,0,178,2564
B,6226,204851459,1,176,1946
A,6225,204860682,0,126,2492
A,6226,204860793,1,129,2115
B,6227,204919130,0,170,2567
B,6228,204919290,1,167,1946
A,6227,204926464,0,126,2537
A,6228,204926579,1,125,2106
B,6229,204986949,0,162,2567
B,6230,204987101,1,160,1951
A,6229,204992245,0,126,2542
A,6230,204992362,1,123,2073
B,6231,205054748,0,154,2560
B,6232,205054893,1,151,1915
A,6231,205058021,0,126,2456
A,6232,205058133,1,128,2113
B,6233,205122520,0,145,2519
B,6234,205122654,1,144,1937
A,6233,205123787,0,125,2524
A,6234,205123898,1,128,2100
A,6235,205189559,0,126,2519
A,6236,205189671,1,128,2093
B,6235,205190135,0,140,2560
B,6236,205190264,1,132,1935
A,6237,205255324,0,126,2535
A,6238,205255439,1,125,2113
B,6237,205257091,0,129,2553
B,6238,205257209,1,128,1915
A,6239,205321099,0,131,2526
A,6240,205321217,1,132,2129
B,6239,205323651,0,127,2598
B,6240,205323767,1,126,1917
A,6241,205385317,0,139,2540
A,6242,205385444,1,139,2122
B,6241,205389423,0,126,2540
B,6242,205389536,1,128,1931
A,6243,205449556,0,147,2420
A,6244,205449691,1,147,2111
B,6243,205455197,0,127,2553
B,6244,205455312,1,127,1917
A,6245,205513809,0,155,2546
A,6246,205513952,1,155,2131
B,6245,205520972,0,126,2546
B,6246,205521089,1,124,1908
A,6247,205578069,0,163,2578
A,6248,205578220,1,163,2165
B,6247,205586734,0,127,2443
B,6248,205586852,1,123,1912
A,6249,205641952,0,171,2558
A,6250,205642111,1,171,2140
B,6249,205652493,0,127,2384
B,6250,205652608,1,126,1917
A,6251,205705855,0,178,2578
A,6252,205706019,1,180,2201
B,6251,205718260,0,127,2542
B,6252,205718375,1,127,1926
A,6253,205769380,0,187,2650
A,6254,205769553,1,188,2161
B,6253,205784029,0,127,2533
B,6254,205784146,1,125,1912
A,6255,205832936,0,193,2519
A,6256,205833118,1,193,2170
B,6255,205849802,0,126,2515
B,6256,205849916,1,127,1933
A,6257,205896485,0,202,2458
A,6258,205896676,1,200,2206
B,6257,205915555,0,127,2549
B,6258,205915672,1,124,1908
A,6259,205960047,0,209,2591
A,6260,205960244,1,209,2143
B,6259,205981309,0,127,2465
B,6260,205981426,1,124,1901
A,6261,206024798,0,211,2515
A,6262,206024998,1,210,2163
B,6261,206046287,0,134,2370
B,6262,206046410,1,133,1933
A,6263,206093462,0,203,2632
A,6264,206093651,1,204,2179
B,6263,206110891,0,142,2562
B,6264,206111024,1,139,1931
A,6265,206161715,0,194,2616
A,6266,206161896,1,195,2154
B,6265,206175117,0,150,2551
B,6266,206175254,1,150,1940
A,6267,206229950,0,186,2549
A,6268,206230123,1,187,2154
B,6267,206239358,0,158,2555
B,6268,206239505,1,157,1944
A,6269,206298166,0,177,2558
A,6270,206298332,1,176,2143
B,6269,206303611,0,165,2551
B,6270,206303765,1,164,1953
A,6271,206365978,0,169,2578
A,6272,206366135,1,169,2136
B,6271,206367493,0,172,2497
B,6272,206367656,1,170,1942
B,6273,206431398,0,181,2458
B,6274,206431569,1,178,1953
A,6273,206433782,0,161,2522
A,6274,206433930,1,162,2125
B,6275,206494925,0,189,2567
B,6276,206495102,1,188,1969
A,6275,206501566,0,152,2546
A,6276,206501706,1,152,2120
B,6277,206558474,0,196,2524
B,6278,206558660,1,194,1962
A,6277,206568949,0,144,2567
A,6278,206569081,1,144,2134
B,6279,206622029,0,204,2553
B,6280,206622222,1,202,1928
A,6279,206636303,0,136,2513
A,6280,206636426,1,137,2165
B,6281,206685203,0,212,2553
B,6282,206685404,1,210,1967
A,6281,206703249,0,127,2458
A,6282,206703364,1,128,2104
B,6283,206751522,0,209,2535
B,6284,206751721,1,208,1958
A,6283,206769010,0,127,2519
A,6284,206769128,1,125,2091
B,6285,206820175,0,202,2546
B,6286,206820367,1,199,1960
A,6285,206834769,0,127,2528
A,6286,206834882,1,131,2118
B,6287,206888813,0,193,2465
B,6288,206888996,1,191,1967
A,6287,206900526,0,128,2425
A,6288,206900640,1,130,2102
B,6289,206957028,0,185,2555
B,6290,206957204,1,182,1949
A,6289,206966272,0,128,2515
A,6290,206966386,1,130,2113
B,6291,207025251,0,177,2551
B,6292,207025419,1,173,1937
A,6291,207032041,0,127,2517
A,6292,207032157,1,128,2118
B,6293,207093071,0,168,2558
B,6294,207093228,1,167,1946
A,6293,207097811,0,128,2517
A,6294,207097929,1,126,2095
B,6295,207160870,0,160,2546
B,6296,207161021,1,157,1935
A,6295,207163580,0,128,2436
A,6296,207163696,1,128,2118
B,6297,207228649,0,152,2513
B,6298,207228792,1,149,1921
A,6297,207229344,0,128,2517
A,6298,207229457,1,131,2113
A,6299,207295105,0,128,2515
A,6300,207295222,1,127,2091
B,6299,207296017,0,145,2524
B,6300,207296152,1,140,1924
A,6301,207360875,0,127,2526
A,6302,207360988,1,131,2100
B,6301,207362987,0,135,2497
B,6302,207363113,1,132,1910
A,6303,207426630,0,129,2542
A,6304,207426745,1,131,2122
B,6303,207429926,0,129,2564
B,6304,207430044,1,127,1919
A,6305,207491223,0,137,2393
A,6306,207491346,1,139,2118
B,6305,207495689,0,129,2504
B,6306,207495808,1,126,1906
A,6307,207555846,0,145,2504
A,6308,207555979,1,145,2152
B,6307,207561463,0,129,2555
B,6308,207561579,1,130,1937
A,6309,207620085,0,153,2508
A,6310,207620223,1,156,2127
B,6309,207627231,0,129,2555
B,6310,207627349,1,127,1912
A,6311,207684333,0,160,2619
A,6312,207684480,1,162,2143
B,6311,207692992,0,129,2562
B,6312,207693111,1,126,1915
A,6313,207748211,0,168,2510
A,6314,207748366,1,168,2145
B,6313,207758757,0,129,2562
B,6314,207758875,1,127,1924
A,6315,207812106,0,175,2519
A,6316,207812270,1,176,2145
B,6315,207824524,0,129,2551
B,6316,207824644,1,126,1908
A,6317,207876004,0,184,2454
A,6318,207876176,1,184,2140
B,6317,207890277,0,129,2549
B,6318,207890395,1,128,1928
A,6319,207939533,0,193,2537
A,6320,207939711,1,194,2152
B,6319,207956039,0,129,2551
B,6320,207956159,1,125,1917
A,6321,208003078,0,199,2531
A,6322,208003263,1,201,2165
B,6321,208021794,0,129,2540
B,6322,208021912,1,127,1933
A,6323,208066242,0,207,2465
A,6324,208066434,1,210,2176
B,6323,208087550,0,129,2549
B,6324,208087668,1,127,1926
A,6325,208129413,0,214,2522
A,6326,208129614,1,214,2176
B,6325,208153293,0,134,2564
B,6326,208153416,1,133,1969
A,6327,208198063,0,206,2488
A,6328,208198256,1,206,2170
B,6327,208217879,0,142,2549
B,6328,208218010,1,140,1933
A,6329,208266698,0,197,2551
A,6330,208266883,1,196,2158
B,6329,208282483,0,149,2422
B,6330,208282621,1,148,1944
A,6331,208334930,0,188,2519
A,6332,208335104,1,190,2163
B,6331,208346715,0,157,2465
B,6332,208346859,1,157,1951
A,6333,208403152,0,181,2474
A,6334,208403318,1,183,2149
B,6333,208410580,0,165,2560
B,6334,208410734,1,164,1976
A,6335,208471375,0,172,2474
A,6336,208471534,1,173,2129
B,6335,208474476,0,173,2560
B,6336,208474640,1,170,1942
B,6337,208538392,0,181,2549
B,6338,208538563,1,179,1933
A,6337,208539198,0,162,2542
A,6338,208539348,1,163,2134
B,6339,208602328,0,188,2517
B,6340,208602503,1,188,1996
A,6339,208607003,0,155,2416
A,6340,208607147,1,154,2125
B,6341,208666271,0,196,2506
B,6342,208666456,1,194,1971
A,6341,208674396,0,147,2526
A,6342,208674531,1,147,2134
B,6343,208729445,0,204,2517
B,6344,208729639,1,202,1967
A,6343,208741772,0,139,2517
A,6344,208741900,1,138,2129
B,6345,208792646,0,212,2553
B,6346,208792847,1,211,1976
A,6345,208808744,0,129,2522
A,6346,208808863,1,129,2095
B,6347,208858970,0,210,2474
B,6348,208859170,1,208,1973
A,6347,208874517,0,130,2420
A,6348,208874634,1,131,2149
B,6349,208927637,0,202,2562
B,6350,208927828,1,200,1976
A,6349,208940295,0,130,2571
A,6350,208940410,1,133,2113
B,6351,208996297,0,193,2562
B,6352,208996478,1,192,1973
A,6351,209006078,0,130,2562
A,6352,209006198,1,128,2106
B,6353,209064542,0,185,2542
B,6354,209064716,1,183,1969
A,6353,209071856,0,129,2528
A,6354,209071972,1,132,2082
B,6355,209132784,0,177,2472
B,6356,209132949,1,177,1962
A,6355,209137647,0,130,2564
A,6356,209137763,1,133,2120
B,6357,209201009,0,167,2366
B,6358,209201165,1,167,1951
A,6357,209203435,0,130,2458
A,6358,209203552,1,131,2131
B,6359,209268430,0,160,2485
B,6360,209268579,1,158,1951
A,6359,209269220,0,130,2589
A,6360,209269335,1,133,2113
A,6361,209335011,0,130,2528
A,6362,209335128,1,131,2120
B,6361,209335841,0,152,2546
B,6362,209335982,1,150,1933
A,6363,209400791,0,130,2569
A,6364,209400909,1,130,2109
B,6363,209403226,0,144,2546
B,6364,209403359,1,142,1933
A,6365,209466569,0,130,2569
A,6366,209466684,1,133,2118
B,6365,209470591,0,136,2524
B,6366,209470718,1,133,1917
A,6367,209532342,0,132,2524
A,6368,209532460,1,134,2115
B,6367,209537937,0,131,2434
B,6368,209538057,1,129,1931
A,6369,209596949,0,140,2458
A,6370,209597077,1,140,2120
B,6369,209603711,0,131,2553
B,6370,209603829,1,132,1928
A,6371,209661186,0,147,2492
A,6372,209661321,1,148,2143
B,6371,209669489,0,131,2560
B,6372,209669611,1,128,1912
A,6373,209725434,0,156,2447
A,6374,209725576,1,158,2140
B,6373,209735265,0,131,2560
B,6374,209735385,1,129,1928
A,6375,209789702,0,164,2476
A,6376,209789852,1,166,2145
B,6375,209801042,0,131,2533
B,6376,209801164,1,127,1921
A,6377,209853591,0,172,2567
A,6378,209853748,1,175,2145
B,6377,209866815,0,131,2535
B,6378,209866935,1,129,1946
A,6379,209917493,0,178,2553
A,6380,209917660,1,178,2152
B,6379,209932585,0,131,2553
B,6380,209932703,1,132,1935
A,6381,209981415,0,187,2553
A,6382,209981590,1,187,2154
B,6381,209998361,0,131,2393
B,6382,209998483,1,127,1926
A,6383,210044947,0,195,2576
A,6384,210045131,1,194,2163
B,6383,210064120,0,131,2573
B,6384,210064242,1,128,1917
A,6385,210108500,0,203,2483
A,6386,210108688,1,206,2163
B,6385,210129890,0,131,2555
B,6386,210130012,1,128,1919
A,6387,210172074,0,211,2632
A,6388,210172271,1,213,2179
B,6387,210195661,0,131,2558
B,6388,210195781,1,129,1944
A,6389,210238404,0,209,2533
A,6390,210238601,1,209,2192
B,6389,210259876,0,138,2510
